bankrupt,roa,operating_gross_margin,current_ratio,quick_ratio,interest_expense_ratio,debt_ratio,working_capital_to_assets,quick_asset_to_assets,current_asset_to_assets,cash_to_assets,quick_assets_to_current_liability,cash_to_current_liability,current_liability_to_assets
0,0.441993683,0.619113853,0.007138199,0.001816,0.630599581,0.022492971,0.753688953,0.028068328,0.066061387,0.006222811,0.003289528,0.001758191,0.018344462
0,0.54017881,0.598466395,0.006377515,0.005869091,0.631246832,0.138162469,0.754874873,0.221560489,0.23746295,0.042920519,0.005827149,0.003255067,0.069644629
0,0.496225708,0.619769671,0.019491359,0.017163722,0.63061054,0.034162711,0.807891139,0.276250914,0.299196221,0.16034877,0.017395721,0.028767517,0.029164698
0,0.529632207,0.593010853,0.008808709,0.005754304,0.630268421,0.120567161,0.790767966,0.312884379,0.459872091,0.199297689,0.005822399,0.010795738,0.097697431
0,0.607420097,0.63318151,0.100422776,0.099530622,0.630612937,0.00547208,0.886677097,0.546079491,0.523158368,0.496359681,0.100547923,0.261718015,0.009608064
0,0.4849296,0.595086409,0.020372479,0.013022045,0.630283832,0.10475557,0.877373699,0.459065429,0.656651624,0.356151645,0.01375407,0.030794503,0.061027658
0,0.530328176,0.603345393,0.008768771,0.006026299,0.634327269,0.099071863,0.786974537,0.314601721,0.420047082,0.086898132,0.006386727,0.0051234,0.089721704
0,0.554901226,0.612375503,0.008617134,0.005909017,0.63197422,0.136015963,0.800092163,0.549610847,0.595999472,0.166357295,0.007728101,0.006830539,0.129042838
0,0.572514589,0.600815809,0.016887935,0.016741382,0.62961432,0.086223055,0.811913277,0.356685603,0.345197807,0.274250021,0.016855037,0.037150622,0.038780573
0,0.453075646,0.613586244,0.07522223,0.064351636,0.630612252,0.024820873,0.967146203,0.78102518,0.855364557,0.79849433,0.065971326,0.194085401,0.021401342
0,0.634348734,0.621391199,0.036539668,0.027361018,0.630625608,0.033830154,0.903279594,0.584445711,0.664701455,0.311404463,0.030927628,0.047404572,0.034456839
0,0.593554259,0.610581012,0.00655973,0.003947038,0.630736565,0.175680987,0.756459857,0.175026442,0.234274163,0.057285016,0.004804445,0.004522198,0.066888604
0,0.547727394,0.618018421,0.047417637,0.039660656,0.630612937,0.038637119,0.908308159,0.61408476,0.655988167,0.406517964,0.042679836,0.081207177,0.026143962
0,0.528668558,0.617643667,0.024691967,0.018277901,0.630612252,0.038667352,0.847567204,0.376572226,0.465486001,0.227274759,0.019289101,0.033367497,0.035744769
0,0.536752503,0.612447571,0.033475715,0.026921834,0.632023876,0.030413883,0.883318434,0.503628269,0.587965842,0.340354889,0.027623395,0.053629239,0.033272838
0,0.559237647,0.607532539,0.0223394,0.012431892,0.630620813,0.046346404,0.868338635,0.358989631,0.587091747,0.034215004,0.013209495,0.003619175,0.049797983
0,0.577332834,0.602523818,0.01220901,0.009633968,0.633259818,0.141397346,0.79283972,0.251120318,0.301659098,0.175999898,0.009870998,0.019799536,0.046794768
0,0.589592591,0.605111057,0.009204963,0.007001361,0.63075814,0.102820691,0.788264726,0.349348277,0.394547834,0.217790069,0.007925762,0.014312508,0.080445634
0,0.408533647,0.631278917,0.046874113,0.034669932,0.630611567,0.014330199,0.862728054,0.409405525,0.465355332,0.297684433,0.039704367,0.082513373,0.018708135
0,0.593393651,0.626219749,0.028478538,0.023095821,0.630612252,0.045832452,0.89880241,0.594003064,0.684516155,0.329183193,0.023809852,0.038025235,0.045560315
0,0.573478238,0.620612866,0.013205575,0.007927764,0.630824235,0.108232306,0.813339525,0.276570298,0.419640439,0.132891558,0.008446489,0.011678014,0.060039605
0,0.541035387,0.602711195,0.025461387,0.023790779,0.630612252,0.055960335,0.896763255,0.693707521,0.697861308,0.535217568,0.024381222,0.054296239,0.051944063
0,0.528454414,0.626306231,0.047653517,0.043486045,0.630612252,0.02599994,0.915876025,0.677181072,0.687262398,0.331618414,0.045126671,0.063573484,0.02726269
0,0.571765084,0.649072486,0.057299665,0.054118782,0.631405734,0.109985791,0.904213041,0.618538576,0.622539396,0.577725188,0.054689859,0.146707456,0.020464307
0,0.682102896,0.612815117,0.010356286,0.009930292,0.630878344,0.148955468,0.789446241,0.333222288,0.336292596,0.105811803,0.009964831,0.009118455,0.061233509
0,0.548316291,0.616613096,0.060235069,0.048612766,0.630731771,0.026181334,0.97851053,0.814600827,0.921292844,0.455641998,0.051179813,0.082468401,0.028904631
0,0.599871513,0.607914499,0.011145051,0.010352632,0.631101629,0.105148593,0.787527,0.297712646,0.290463459,0.162780473,0.011080929,0.017386189,0.049313073
0,0.641254885,0.62258032,0.019721623,0.01721051,0.630715333,0.069806814,0.81394185,0.305932986,0.329674791,0.090867706,0.017683031,0.01499912,0.031739964
0,0.602120028,0.607676674,0.02072318,0.01814128,0.630647868,0.046497566,0.822703886,0.337401236,0.368060066,0.128362093,0.018347559,0.019971053,0.033703413
0,0.66454307,0.621009239,0.021201806,0.015181781,0.630612252,0.063730084,0.899624778,0.590480254,0.760214758,0.303541473,0.015886864,0.023613981,0.067881997
0,0.527169549,0.58933539,0.005135709,0.00226766,0.629508157,0.161350788,0.738871123,0.165723766,0.280386945,0.060910937,0.002973121,0.003199472,0.100766118
0,0.512768349,0.609118033,0.032919086,0.018442595,0.630605403,0.0428999,0.929492501,0.506333553,0.797808319,0.235187374,0.020146677,0.026944493,0.045941201
0,0.60752717,0.60952882,0.018278882,0.012454974,0.630647868,0.077274239,0.897476373,0.668052943,0.80112629,0.171761245,0.014711767,0.010961592,0.082852612
0,0.61159591,0.615841969,0.032907854,0.025987945,0.630612252,0.043474318,0.927696779,0.799020583,0.789798389,0.554170374,0.032029092,0.064105526,0.045494859
0,0.532630226,0.615510457,0.020832384,0.017499348,0.631345803,0.052695226,0.871083697,0.541451831,0.617882328,0.435846708,0.017615412,0.040913315,0.056174948
0,0.580919749,0.61642572,0.027332832,0.020952929,0.63062595,0.054025456,0.931018653,0.692807565,0.844472749,0.420161951,0.021603024,0.037848377,0.058558802
0,0.604100862,0.614184407,0.035855114,0.035863339,0.630679717,0.017716238,0.847252225,0.438485906,0.420080913,0.350830726,0.035989164,0.082431049,0.022156034
0,0.602601852,0.617470704,0.030388673,0.024048425,0.630612252,0.045439429,0.926139528,0.676287788,0.798085835,0.25676209,0.024799312,0.027166452,0.049785362
0,0.483323518,0.595389095,0.009928206,0.00938256,0.630036232,0.160746138,0.843814615,0.866796646,0.866668234,0.051268992,0.009641603,0.001666423,0.163136659
0,0.594036083,0.606235316,0.01156065,0.008108678,0.630828002,0.068325422,0.801122506,0.312750234,0.383185162,0.217357132,0.009158267,0.018342065,0.062542081
0,0.504898549,0.594250422,0.037406436,0.02303406,0.630187258,0.053390574,0.869876795,0.480651167,0.515430529,0.176248198,0.033574571,0.035306379,0.026069661
0,0.568392312,0.600765361,0.00916877,0.008014478,0.633634471,0.145720591,0.78392915,0.327151475,0.351098269,0.09848628,0.008310514,0.007229927,0.071964758
0,0.509395578,0.595057582,0.005888281,0.003706236,0.630011233,0.172234483,0.749345271,0.331419095,0.515921214,0.07220678,0.00367785,0.002372949,0.161345703
0,0.60072809,0.60224996,0.006690775,0.004927716,0.630995123,0.140762463,0.75932239,0.252104497,0.293159347,0.095369716,0.005626108,0.006167208,0.081760458
0,0.539964666,0.60665331,0.038124686,0.031867641,0.630618416,0.028841793,0.882042672,0.502280768,0.566530825,0.315046479,0.03254228,0.058583207,0.028121343
0,0.536270678,0.595345854,0.016072337,0.013337709,0.630303352,0.084953291,0.814332201,0.329466917,0.369759661,0.217833752,0.01385737,0.026275596,0.043610603
0,0.475935543,0.60800098,0.038166496,0.024518801,0.630612252,0.033255737,0.891924018,0.427372621,0.609472642,0.309948955,0.025819882,0.053679231,0.030229064
0,0.536484823,0.613384454,0.027592426,0.023561206,0.630390337,0.059104514,0.871973089,0.54214643,0.564469984,0.183689899,0.025527818,0.024885154,0.038777351
0,0.552063815,0.602595886,0.018933482,0.010310211,0.630902659,0.072044019,0.895759379,0.458988196,0.778185911,0.107988478,0.010779258,0.007342765,0.077733545
0,0.532630226,0.596167428,0.012249572,0.008346985,0.632445446,0.119297397,0.864638367,0.637709881,0.821934747,0.174390479,0.009192314,0.007329401,0.126055951
0,0.282135018,0.587000389,0.006044911,0.002795429,0.630370132,0.260513348,0.754461728,0.533899488,0.850585057,0.154825386,0.003673336,0.0031809,0.258369897
0,0.512768349,0.592881131,0.014149098,0.006932739,0.630561568,0.057985912,0.825387678,0.260412158,0.474413446,0.038788171,0.007535126,0.003231727,0.063350989
1,0.531452433,0.560904596,0.000876128,0.00052465,0.63020849,0.232638994,0.654064395,0.03892962,0.075041023,0.018071466,0.000472907,0.000721148,0.132788714
0,0.531238289,0.593630638,0.009786553,0.00784417,0.631264298,0.060525441,0.767232549,0.129814916,0.153485517,0.026207945,0.008094544,0.004572244,0.030005021
0,0.517158306,0.607107338,0.002371911,0.001894603,0.631989288,0.057532424,0.731633006,0.034162798,0.044541723,0.006607924,0.001898197,0.000951279,0.036463207
0,0.579474276,0.605990285,0.015887626,0.014377651,0.630767729,0.041539438,0.809882203,0.324518861,0.345989048,0.23682997,0.014415315,0.030146536,0.041300522
0,0.56218213,0.609608095,0.005759108,0.005010686,0.631108478,0.135441545,0.749392707,0.114956062,0.125897975,0.034587504,0.005178919,0.00437824,0.041534007
0,0.607313025,0.607100131,0.014997769,0.013205454,0.630623896,0.051697554,0.823386897,0.424871455,0.442611643,0.277681211,0.013924498,0.026226272,0.055829125
0,0.651480272,0.625023422,0.015675458,0.013818066,0.630617731,0.038697584,0.804563282,0.296697769,0.317088427,0.229049629,0.014193556,0.03133995,0.038389378
0,0.605385727,0.623733406,0.039022655,0.035266948,0.630626978,0.033739456,0.910919225,0.65629087,0.689318078,0.600728791,0.035736046,0.094159331,0.033450861
0,0.569516569,0.603186843,0.027430804,0.025298601,0.631084163,0.056353357,0.830271327,0.360755882,0.368971248,0.129408016,0.025843976,0.026492241,0.025499496
0,0.521708871,0.582157425,0.004747567,0.002945151,0.63032116,0.140853161,0.73766697,0.126847419,0.191316924,0.049584031,0.003108983,0.003504444,0.07476669
0,0.558273998,0.603064328,0.009130081,0.005431779,0.630920124,0.151827554,0.787689882,0.247578658,0.394541294,0.065173183,0.005572002,0.004249252,0.081088071
0,0.540500027,0.621708298,0.06025067,0.056277893,0.630612252,0.007890679,0.848022528,0.391595058,0.390107387,0.385550498,0.058102861,0.163158227,0.012088949
0,0.575459072,0.606588449,0.013968755,0.012821169,0.630878002,0.06769054,0.825844322,0.46708918,0.482037976,0.298959487,0.013098085,0.024214561,0.065180203
0,0.585630922,0.622702835,0.016145347,0.013111878,0.630612252,0.071318439,0.861209,0.546595658,0.644500678,0.410513435,0.013231685,0.028764604,0.075418558
0,0.364312865,0.621311924,0.009944431,0.007869123,0.630558486,0.119448559,0.810759813,0.481801537,0.555905407,0.201821668,0.008365618,0.010197567,0.104772482
0,0.525349323,0.61685092,0.014686382,0.012843003,0.630899234,0.070985881,0.811595583,0.342036821,0.375386841,0.108850852,0.012953695,0.011841724,0.048406421
0,0.475667862,0.575894723,0.004453652,0.003669429,0.630360885,0.212866947,0.726318585,0.225849156,0.275712914,0.116221838,0.003593976,0.005427353,0.113403323
0,0.554044649,0.597205206,0.007356607,0.004243986,0.63069136,0.167427518,0.786071695,0.438975051,0.694306964,0.038163572,0.004505268,0.00115694,0.174946681
0,0.504684405,0.59050289,0.016997763,0.008453662,0.629917398,0.087916075,0.812497601,0.216723086,0.347265413,0.062470446,0.010316898,0.008466767,0.038760368
0,0.546121313,0.609182894,0.040074758,0.036499032,0.630612252,0.03646038,0.931005029,0.744365264,0.772652279,0.263468988,0.037125915,0.037869588,0.036521253
0,0.617752556,0.608527076,0.018840503,0.016179302,0.630612252,0.046588264,0.845140658,0.454141721,0.505832987,0.244685983,0.016336645,0.025349865,0.050853856
0,0.570159002,0.598480808,0.012849882,0.012422535,0.629453706,0.130120628,0.790099036,0.27726647,0.268346545,0.140692301,0.012857453,0.018650954,0.039638512
0,0.629744633,0.605197538,0.04491156,0.034078532,0.630626635,0.037458052,0.933671639,0.608042293,0.768994108,0.373140419,0.034181142,0.060340474,0.032408514
0,0.692649499,0.636071434,0.017862035,0.016663402,0.630612252,0.050276627,0.844725795,0.499804256,0.517241234,0.492116464,0.016668148,0.047325686,0.054821908
0,0.558541678,0.619957048,0.027900069,0.024364712,0.630612252,0.041932461,0.881131129,0.564181408,0.605616827,0.385999349,0.025038131,0.049318415,0.0411448
0,0.548155683,0.663940097,0.020152199,0.02033907,0.63064958,0.054358013,0.826425733,0.409265265,0.392086778,0.221473625,0.020288597,0.03150372,0.036908446
0,0.538947481,0.602920192,0.008296386,0.00638875,0.632877289,0.120506696,0.768086366,0.186721594,0.227526107,0.026527695,0.00665151,0.002699484,0.051782344
0,0.533486803,0.604404791,0.023823951,0.014600362,0.630612252,0.045348732,0.877269514,0.406036752,0.617487068,0.267937653,0.015133705,0.028729876,0.04911879
0,0.555543659,0.622392943,0.031109419,0.027076546,0.630612252,0.029809233,0.867758259,0.481740555,0.527404843,0.414266171,0.027372498,0.067580762,0.032121479
0,0.517586595,0.588528229,0.012104798,0.009421862,0.630387597,0.052544064,0.799986376,0.322103267,0.356750012,0.093983912,0.01059954,0.008897141,0.055698732
0,0.598104824,0.614998775,0.012731318,0.01167455,0.630633142,0.109109049,0.862688665,0.739696797,0.77904985,0.498236048,0.011701557,0.022930398,0.115073707
0,0.585577386,0.623935197,0.01594878,0.0142298,0.630612252,0.05054872,0.829998066,0.438386359,0.464370859,0.284375123,0.01455598,0.027211461,0.055098754
0,0.603779646,0.626702605,0.025498828,0.02400538,0.630614307,0.04897663,0.902517082,0.723933313,0.72524419,0.663602951,0.024517803,0.064897153,0.053901614
0,0.577065153,0.601478834,0.053650379,0.048240957,0.630613279,0.022916226,0.926169758,0.714126648,0.718405204,0.246692528,0.051235259,0.050922753,0.025285149
0,0.545853632,0.593335159,0.006706999,0.005776139,0.630424241,0.100220697,0.760696449,0.295410353,0.333067616,0.130304002,0.005813792,0.00745507,0.092474055
0,0.572139836,0.603482322,0.019525056,0.019149406,0.630612252,0.041992926,0.841352426,0.489424617,0.4772319,0.339568952,0.019319659,0.038589287,0.046318662
0,0.570266074,0.635213826,0.058005435,0.053573545,0.630613622,0.015206941,0.870439556,0.473473552,0.483527617,0.427034273,0.054579805,0.140874381,0.015642818
0,0.567642807,0.610530564,0.008116043,0.005195967,0.630871837,0.118269492,0.766998728,0.147975619,0.226292124,0.042787657,0.005204386,0.004285201,0.052622772
0,0.549065796,0.617903112,0.037941847,0.034714849,0.630612252,0.039120839,0.935815715,0.766828008,0.80167197,0.630778353,0.034906086,0.082793505,0.04003873
0,0.509074362,0.612490811,0.027793361,0.015999012,0.630604718,0.043171993,0.902531054,0.469070043,0.706715536,0.109129299,0.017800386,0.011923184,0.048196638
0,0.533700948,0.630183485,0.031117532,0.021259858,0.630612252,0.053058016,0.962116374,0.728866412,0.957251981,0.595961931,0.022814997,0.053897783,0.058325203
0,0.599550297,0.625218005,0.062028512,0.057965382,0.630612252,0.021192974,0.960440798,0.838200912,0.844920033,0.836078132,0.059093705,0.169774684,0.025711591
0,0.521976551,0.601471627,0.003958802,0.002570223,0.629381789,0.208815793,0.708182314,0.236298928,0.325579927,0.006132202,0.002826288,0.000218099,0.149047424
0,0.438781519,0.598430361,0.005571277,0.001009998,0.630402323,0.266106358,0.740077666,0.122740711,0.602557527,0.031661704,0.00103647,0.000846909,0.198337519
0,0.499544944,0.611157555,0.034592716,0.02695365,0.630611909,0.036520845,0.918159558,0.615260297,0.738591568,0.405403418,0.02774738,0.052659548,0.040463537
0,0.594999732,0.614883466,0.027154361,0.024619863,0.63062458,0.041358043,0.86122034,0.485316,0.516304132,0.240766963,0.024595683,0.03506021,0.036042477
0,0.584720809,0.626630537,0.030413634,0.028929353,0.630612252,0.045137104,0.926822874,0.794854567,0.801048614,0.769901862,0.029045415,0.081226542,0.049929012
0,0.480057819,0.631891495,0.053503733,0.035807193,0.630612252,0.016869728,0.89398884,0.446050801,0.58575599,0.208000118,0.039257173,0.052400124,0.020631923
0,0.576422721,0.624389224,0.024210221,0.017005266,0.630641361,0.073918433,0.917660992,0.670267922,0.811901293,0.448192012,0.019265337,0.037236226,0.063532574
0,0.533326195,0.616533821,0.032670101,0.025071523,0.630645471,0.046044079,0.944464752,0.748258396,0.866641903,0.623210909,0.027152152,0.065280442,0.050291806
0,0.614486857,0.599893339,0.010265179,0.007439297,0.630663621,0.150708952,0.837061273,0.658255243,0.764970651,0.1145035,0.008564226,0.004350817,0.139480955
0,0.591573425,0.61166203,0.01783333,0.017507458,0.63091396,0.066390543,0.807368844,0.32331529,0.309744465,0.247983792,0.017970158,0.039405711,0.032989121
0,0.579313668,0.608008187,0.043963669,0.043562778,0.631197518,0.051697554,0.900628287,0.658877151,0.631221464,0.623653385,0.044097065,0.12005069,0.027148971
0,0.508110713,0.598898802,0.007148808,0.007106166,0.629509527,0.210750673,0.768412541,0.40658033,0.396013544,0.146384117,0.007166778,0.007512132,0.103151557
0,0.604743295,0.615128497,0.024437365,0.017975962,0.630614649,0.053541736,0.907230719,0.582964296,0.758417674,0.203073909,0.018112365,0.018217532,0.058803332
0,0.549708228,0.606480347,0.020654538,0.012866709,0.630670813,0.098981165,0.905132271,0.518328987,0.797133615,0.181434036,0.012958733,0.013123689,0.073043775
0,0.532201938,0.609723403,0.017883252,0.015059508,0.631509157,0.087281192,0.849096489,0.510796823,0.541214818,0.257036456,0.016300175,0.023665286,0.057283219
0,0.539268697,0.592556826,0.013103235,0.01068202,0.63045609,0.071741694,0.808320257,0.337885312,0.388178999,0.174920729,0.01105377,0.016469014,0.056006215
0,0.568392312,0.599857306,0.009180627,0.008002001,0.633089273,0.084620733,0.775948347,0.244807669,0.26507282,0.138502892,0.008254166,0.013398135,0.054497341
0,0.514856256,0.617261707,0.039783339,0.031577555,0.630612252,0.037941772,0.958403209,0.826086213,0.892164001,0.62794522,0.035426361,0.077697191,0.042502377
0,0.527437229,0.600354574,0.009578753,0.003928323,0.630424583,0.154004293,0.834822649,0.397829928,0.828749712,0.26339164,0.004424603,0.008643695,0.161574299
0,0.394132448,0.596059326,0.005838359,0.00319032,0.630431432,0.215043686,0.747344351,0.458975529,0.704023993,0.224696574,0.003693953,0.005386901,0.221346759
0,0.574067134,0.620576832,0.023974964,0.021783884,0.630682114,0.049762675,0.893338551,0.668114,0.695099335,0.525911963,0.022208491,0.050472182,0.05493535
0,0.595963381,0.608411767,0.015689811,0.009044439,0.630612252,0.091755601,0.885487877,0.532432271,0.801395358,0.172053436,0.01006466,0.009447174,0.096375284
0,0.565822582,0.575837069,0.003731658,0.003185329,0.630066369,0.175287964,0.726771555,0.127651329,0.151204654,0.050459782,0.003133064,0.003571182,0.074664646
0,0.608812035,0.614407818,0.019862029,0.008708189,0.630668416,0.08713003,0.932374285,0.487051324,0.954789606,0.348323536,0.009764722,0.020269145,0.090912354
0,0.491782215,0.615741074,0.156965501,0.153469738,0.630612252,0.005744173,0.97254459,0.859775635,0.83732284,0.820728087,0.154543408,0.424274626,0.009809526
0,0.528989775,0.595857536,0.006639605,0.002314448,0.632984137,0.155878707,0.759955997,0.207071502,0.33552078,0.089379571,0.003998554,0.005028016,0.094057416
0,0.59259061,0.622133499,0.032422364,0.027429016,0.630612252,0.039332467,0.918002788,0.676312159,0.748810779,0.549054023,0.028189502,0.065978893,0.043777147
0,0.638685154,0.652358783,0.058353016,0.057925456,0.630612252,0.0238232,0.958615515,0.880396628,0.843442889,0.803477483,0.058484126,0.153801278,0.027304313
0,0.452326142,0.600642846,0.048301877,0.042352527,0.630612252,0.031532485,0.972555294,0.874499748,0.923300982,0.903032252,0.043967618,0.130942583,0.036197531
0,0.531077681,0.589659695,0.012851754,0.006268973,0.630496843,0.048462678,0.775891944,0.088435978,0.169626679,0.004034581,0.006668136,0.000833855,0.025253375
0,0.575298464,0.620800242,0.021813972,0.019538059,0.630620128,0.059799861,0.899329451,0.697621723,0.750132828,0.450537887,0.019561288,0.036526775,0.065117377
0,0.542695005,0.618227418,0.047046343,0.040798541,0.630612252,0.03086737,0.962468234,0.856076963,0.884530223,0.685954881,0.043759883,0.101109752,0.035601174
0,0.573049949,0.606948789,0.027587433,0.02022865,0.630612252,0.065816126,0.958068055,0.760949207,0.969436291,0.216960933,0.020856532,0.017199771,0.06660494
0,0.653728786,0.606494761,0.016908528,0.008305812,0.630621841,0.096441636,0.911258631,0.561900183,0.913963497,0.310260367,0.010026134,0.016093174,0.10204882
0,0.567482199,0.621304718,0.014776865,0.012766271,0.630855742,0.095867219,0.880070843,0.718291327,0.800236358,0.29769426,0.012820306,0.015434821,0.10209233
0,0.591145136,0.632403177,0.052941488,0.04888476,0.630634512,0.028660398,0.977799342,0.927888058,0.93319859,0.865696114,0.05056778,0.136064617,0.033357646
0,0.619626318,0.612389916,0.036941538,0.034522706,0.630612252,0.016567403,0.845593801,0.427187372,0.410223069,0.255847966,0.036989724,0.063383888,0.020988361
0,0.606456448,0.614119546,0.012144112,0.012292152,0.630786907,0.103939293,0.805880172,0.416196343,0.398726932,0.250168676,0.012281968,0.021300727,0.061980537
0,0.409229616,0.62392799,0.052956465,0.042610173,0.630612252,0.025365057,0.955191608,0.739148573,0.839666703,0.651277699,0.044815348,0.113703118,0.029983287
0,0.554044649,0.623718993,0.041866952,0.035336818,0.630612252,0.028630166,0.922742176,0.655321448,0.731234497,0.636913013,0.036093783,0.100973191,0.033067036
0,0.513517854,0.607928912,0.00851417,0.007193504,0.630698895,0.036853403,0.764531731,0.14497893,0.16877366,0.129694766,0.007153688,0.018053214,0.037727149
0,0.678783661,0.631350985,0.025876986,0.022641041,0.630612252,0.060011488,0.929735218,0.821897454,0.852361011,0.675503531,0.02403379,0.057114413,0.062419763
0,0.646233738,0.622061431,0.034983978,0.031428457,0.630612252,0.045832452,0.961503596,0.878636568,0.92904316,0.711457218,0.03182855,0.074438028,0.050350521
0,0.710048718,0.613752,0.012265796,0.010748771,0.630620813,0.140097349,0.884201406,0.891467359,0.962684159,0.160168702,0.010995718,0.005762316,0.147342023
0,0.589539055,0.606545208,0.011553162,0.006695056,0.630691018,0.135229918,0.865002905,0.68389807,0.875826622,0.363345942,0.008728059,0.013543506,0.142195037
0,0.661170298,0.599533,0.014840515,0.007744355,0.630715333,0.098406748,0.867221327,0.452296862,0.718060036,0.220848705,0.009031254,0.01280191,0.091265019
0,0.613790888,0.616814886,0.01209731,0.010427493,0.630615334,0.123409015,0.865561326,0.774317097,0.838876049,0.586277519,0.010812337,0.023854843,0.13022315
0,0.598586648,0.610458496,0.054937738,0.05393163,0.630684854,0.015055779,0.86268154,0.464869032,0.454882268,0.314186992,0.053930142,0.104283353,0.015544475
0,0.537769688,0.606581242,0.027543128,0.009177941,0.63071499,0.070471929,0.922690736,0.317426173,0.803413134,0.295040217,0.010524979,0.028136432,0.055287503
0,0.503292467,0.578928782,0.002418713,0.001346872,0.629815003,0.208604166,0.670601114,0.169605479,0.218607591,0.090074526,0.001880633,0.003016305,0.158332552
0,0.563681139,0.603042707,0.009170018,0.00727897,0.630925261,0.16757868,0.825703287,0.734215799,0.79783435,0.123287285,0.008196819,0.004027741,0.162305114
0,0.584720809,0.627250321,0.011400276,0.008012607,0.630720127,0.125978777,0.82461157,0.430051958,0.572905616,0.264158285,0.008291412,0.014796561,0.094463563
0,0.506076342,0.59241269,0.013404638,0.005431779,0.629804386,0.089881186,0.800138656,0.275132815,0.325922679,0.109080691,0.010975918,0.01246442,0.046062333
0,0.570105466,0.599489759,0.011045831,0.008219098,0.631008137,0.106720682,0.80394061,0.33797392,0.426721821,0.198302034,0.008490785,0.01440117,0.072750905
0,0.587129932,0.620627279,0.010093572,0.006618323,0.630654717,0.115246244,0.814983767,0.428504352,0.582172575,0.206131329,0.007203086,0.010095894,0.108102557
0,0.740403662,0.639638796,0.013473281,0.012187347,0.630678689,0.111164858,0.877845242,0.861675872,0.843143337,0.307267146,0.013325202,0.013819864,0.117762201
0,0.559612399,0.604584961,0.011638653,0.004592713,0.630612252,0.139885721,0.869757359,0.412500456,0.905200407,0.033958637,0.005100529,0.001233882,0.14588428
0,0.615825258,0.625009008,0.027710366,0.023059014,0.630612252,0.052423134,0.931439643,0.766444813,0.843119994,0.64618197,0.024259456,0.059096595,0.057671469
0,0.608544355,0.622277634,0.042579586,0.036747945,0.630612252,0.037155728,0.972580886,0.861797565,0.942062653,0.754540017,0.037452582,0.094621831,0.041929701
0,0.596605814,0.619921014,0.022621458,0.018541785,0.630626978,0.077485866,0.921950472,0.728202382,0.85327384,0.380739696,0.018610848,0.02815918,0.071427368
0,0.528668558,0.607373989,0.008914793,0.004552788,0.631606416,0.158811259,0.821532095,0.521211408,0.796196968,0.045723904,0.005646175,0.001456439,0.166478585
0,0.630547674,0.600981565,0.012744422,0.005836027,0.630704716,0.138525259,0.860111991,0.438108218,0.76028819,0.05032291,0.007091509,0.002375055,0.112201505
0,0.6100969,0.622976693,0.01750447,0.011202303,0.630633827,0.092420715,0.882577468,0.549388805,0.735560558,0.291259904,0.01262443,0.019385657,0.079423189
0,0.573638846,0.59915104,0.016623973,0.009610262,0.630624238,0.125676452,0.921384753,0.589361445,0.981403144,0.19504152,0.009624499,0.009270827,0.111404305
0,0.582900584,0.632806757,0.0244149,0.011842987,0.630645471,0.056595217,0.892277564,0.346463617,0.685618806,0.244918522,0.011930468,0.024258697,0.053213759
0,0.539001017,0.621600196,0.021254848,0.018580464,0.630609855,0.075127732,0.928647962,0.833174473,0.908580689,0.463574887,0.018792621,0.030294208,0.080901186
0,0.624230419,0.620958792,0.020778718,0.016096955,0.630649923,0.110378813,0.896833148,0.625372357,0.752083689,0.381835993,0.016667838,0.029432377,0.068514951
0,0.445955351,0.625917064,0.008075482,0.005090538,0.630544102,0.115578801,0.787985325,0.387376503,0.529756577,0.173460376,0.005737493,0.007514839,0.12227536
0,0.550618341,0.631235677,0.042990193,0.027367256,0.630612252,0.033104574,0.953694559,0.575283884,0.859963984,0.520448682,0.027704333,0.072130297,0.037893976
0,0.487767011,0.621376785,0.005440857,0.001673764,0.63051602,0.04873477,0.748180686,0.05283319,0.089183569,0.018045889,0.003277104,0.002989938,0.031619443
0,0.51357139,0.594293662,0.006452398,0.00542055,0.629932809,0.139008979,0.755384315,0.200460288,0.22866834,0.047050129,0.005541057,0.003742878,0.066373076
0,0.51330371,0.637166866,0.044837926,0.040263286,0.630625265,0.019620885,0.840146549,0.355218933,0.372953994,0.253553475,0.041093727,0.083599697,0.015651512
0,0.492210504,0.585321207,0.008473609,0.005764286,0.63045472,0.125888079,0.787794913,0.325180899,0.464617766,0.162121135,0.005763064,0.008373368,0.102487642
0,0.58675518,0.629988902,0.08308804,0.082619556,0.630612252,0.007890679,0.889225289,0.56427979,0.540594729,0.53930419,0.083215677,0.22792829,0.012105258
0,0.534664597,0.605031782,0.017193706,0.011342667,0.631668059,0.117816005,0.865193376,0.471485038,0.644087511,0.299317214,0.012161303,0.022324293,0.070824892
0,0.520798758,0.600102336,0.011489512,0.007449902,0.631476966,0.079571908,0.800383944,0.269347681,0.380099541,0.057256585,0.007909504,0.004840875,0.062422613
0,0.406445741,0.583396993,0.007374704,0.005017549,0.630156436,0.110046256,0.771949475,0.291384079,0.411859215,0.040717369,0.005080931,0.002071535,0.104051863
0,0.54344451,0.572471497,0.009982496,0.009972089,0.630276298,0.067720773,0.775723808,0.233608626,0.227496131,0.161281824,0.009958531,0.019632131,0.043210963
0,0.44081589,0.612483605,0.057013239,0.050601569,0.630612252,0.023006923,0.893069812,0.543408134,0.577266337,0.388585129,0.051586819,0.105794512,0.019055438
